4,28/5/2015,0
4,29/5/2015,0
4,30/5/2015,1
5,1/5/2015,1
5,2/5/2015,0
5,3/5/2015,0
5,4/5/2015,1
5,5/5/2015,1
5,6/5/2015,0
5,7/5/2015,1
5,8/5/2015,1
5,9/5/2015,1
5,10/5/2015,0
5,11/5/2015,0
5,12/5/2015,1
5,13/5/2015,0
5,14/5/2015,1
5,15/5/2015,0
5,16/5/2015,0
5,17/5/2015,1
5,18/5/2015,0
5,19/5/2015,1
5,20/5/2015,1
5,21/5/2015,1
5,22/5/2015,1
5,23/5/2015,0
5,24/5/2015,0
5,25/5/2015,0
5,26/5/2015,1
5,27/5/2015,1
5,28/5/2015,0
5,29/5/2015,0
5,30/5/2015,1
6,1/5/2015,0
6,2/5/2015,1
6,3/5/2015,0
6,4/5/2015,1
6,5/5/2015,1
6,6/5/2015,0
6,7/5/2015,0
6,8/5/2015,0
6,9/5/2015,0
6,10/5/2015,0
6,11/5/2015,0
6,12/5/2015,1
6,13/5/2015,0
6,14/5/2015,1
6,15/5/2015,0
6,16/5/2015,1
6,17/5/2015,1
6,18/5/2015,0
6,19/5/2015,1
6,20/5/2015,0
6,21/5/2015,0
6,22/5/2015,0
6,23/5/2015,0
6,24/5/2015,1
6,25/5/2015,0
6,26/5/2015,0
6,27/5/2015,1
6,28/5/2015,1
6,29/5/2015,1
6,30/5/2015,0
7,1/5/2015,1
7,2/5/2015,0
7,3/5/2015,1
7,4/5/2015,1
7,5/5/2015,1
7,6/5/2015,0
7,7/5/2015,1
7,8/5/2015,0
7,9/5/2015,0
7,10/5/2015,1
7,11/5/2015,1
7,12/5/2015,0
7,13/5/2015,0
7,14/5/2015,1
7,15/5/2015,1
7,16/5/2015,1
7,17/5/2015,0
7,18/5/2015,0
7,19/5/2015,1
7,20/5/2015,1
7,21/5/2015,1
7,22/5/2015,1
7,23/5/2015,1
7,24/5/2015,1
7,25/5/2015,1
7,26/5/2015,1
7,27/5/2015,1
7,28/5/2015,0
7,29/5/2015,1
7,30/5/2015,1
8,1/5/2015,0
8,2/5/2015,1
8,3/5/2015,1
8,4/5/2015,1
8,5/5/2015,0
8,6/5/2015,1
8,7/5/2015,0
8,8/5/2015,1
8,9/5/2015,0
8,10/5/2015,0
8,11/5/2015,0
8,12/5/2015,1
8,13/5/2015,1
8,14/5/2015,1
8,15/5/2015,1
8,16/5/2015,1
8,17/5/2015,1
8,18/5/2015,0
8,19/5/2015,1
8,20/5/2015,1
8,21/5/2015,1
8,22/5/2015,1
8,23/5/2015,1
8,24/5/2015,0
8,25/5/2015,1
8,26/5/2015,1
8,27/5/2015,0
8,28/5/2015,0
8,29/5/2015,0
8,30/5/2015,1
9,1/5/2015,1
9,2/5/2015,0
9,3/5/2015,0
9,4/5/2015,1
9,5/5/2015,1
9,6/5/2015,1
9,7/5/2015,1
9,8/5/2015,0
9,9/5/2015,1
9,10/5/2015,1
9,11/5/2015,1
9,12/5/2015,0
9,13/5/2015,1
9,14/5/2015,0
9,15/5/2015,0
9,16/5/2015,0
9,17/5/2015,1
9,18/5/2015,0
9,19/5/2015,1
9,20/5/2015,0
9,21/5/2015,0
9,22/5/2015,0
9,23/5/2015,0
9,24/5/2015,0
9,25/5/2015,0
9,26/5/2015,0
9,27/5/2015,0
9,28/5/2015,1
9,29/5/2015,1
9,30/5/2015,1
10,1/5/2015,1
10,2/5/2015,0
10,3/5/2015,0
10,4/5/2015,1
10,5/5/2015,1
10,6/5/2015,0
10,7/5/2015,1
10,8/5/2015,1
10,9/5/2015,1
10,10/5/2015,1
10,11/5/2015,0
10,12/5/2015,1
10,13/5/2015,0
10,14/5/2015,0
10,15/5/2015,1
10,16/5/2015,0
10,17/5/2015,0
10,18/5/2015,1
10,19/5/2015,0
10,20/5/2015,0
10,21/5/2015,0
10,22/5/2015,1
10,23/5/2015,1
10,24/5/2015,1
10,25/5/2015,0
10,26/5/2015,1
10,27/5/2015,0
10,28/5/2015,0
10,29/5/2015,1
10,30/5/2015,1
11,1/5/2015,0
11,2/5/2015,0
11,3/5/2015,0
11,4/5/2015,1
11,5/5/2015,0
11,6/5/2015,0
11,7/5/2015,0
11,8/5/2015,1
11,9/5/2015,1
11,10/5/2015,0
11,11/5/2015,1
11,12/5/2015,1
11,13/5/2015,1
11,14/5/2015,0
11,15/5/2015,1
11,16/5/2015,0
11,17/5/2015,1
11,18/5/2015,1
11,19/5/2015,0
11,20/5/2015,0
11,21/5/2015,1
11,22/5/2015,0
11,23/5/2015,0
11,24/5/2015,0
11,25/5/2015,1
11,26/5/2015,1
11,27/5/2015,0
11,28/5/2015,1
11,29/5/2015,0
11,30/5/2015,1
12,1/5/2015,0
12,2/5/2015,0
12,3/5/2015,0
12,4/5/2015,1
12,5/5/2015,1
12,6/5/2015,0
12,7/5/2015,0
12,8/5/2015,1
12,9/5/2015,0
12,10/5/2015,1
12,11/5/2015,1
12,12/5/2015,1
12,13/5/2015,0
12,14/5/2015,0
12,15/5/2015,0
12,16/5/2015,1
12,17/5/2015,0
12,18/5/2015,0
12,19/5/2015,1
12,20/5/2015,0
12,21/5/2015,0
12,22/5/2015,1
12,23/5/2015,1
12,24/5/2015,1
12,25/5/2015,1
12,26/5/2015,0
12,27/5/2015,1
12,28/5/2015,1
12,29/5/2015,1
12,30/5/2015,0
13,1/5/2015,0
13,2/5/2015,1
13,3/5/2015,0
13,4/5/2015,1
13,5/5/2015,0
13,6/5/2015,0
13,7/5/2015,0
13,8/5/2015,0
13,9/5/2015,1
13,10/5/2015,1
13,11/5/2015,1
13,12/5/2015,0
13,13/5/2015,0
13,14/5/2015,1
13,15/5/2015,1
13,16/5/2015,0
13,17/5/2015,1
13,18/5/2015,1
13,19/5/2015,0
13,20/5/2015,1
13,21/5/2015,0
13,22/5/2015,1
13,23/5/2015,0
13,24/5/2015,0
13,25/5/2015,0
13,26/5/2015,1
13,27/5/2015,0
13,28/5/2015,1
13,29/5/2015,0
13,30/5/2015,0
14,1/5/2015,1
14,2/5/2015,0
14,3/5/2015,1
14,4/5/2015,0
14,5/5/2015,1
14,6/5/2015,0
14,7/5/2015,0
14,8/5/2015,1
14,9/5/2015,1
14,10/5/2015,0
14,11/5/2015,1
14,12/5/2015,1
14,13/5/2015,1
14,14/5/2015,0
14,15/5/2015,0
14,16/5/2015,0
14,17/5/2015,0
14,18/5/2015,1
14,19/5/2015,0
14,20/5/2015,1
14,21/5/2015,1
14,22/5/2015,1
14,23/5/2015,1
14,24/5/2015,0
14,25/5/2015,0
14,26/5/2015,0
14,27/5/2015,1
14,28/5/2015,1
14,29/5/2015,1
14,30/5/2015,1
15,1/5/2015,0
15,2/5/2015,0
15,3/5/2015,1
15,4/5/2015,1
15,5/5/2015,1
15,6/5/2015,1
15,7/5/2015,1
15,8/5/2015,1
15,9/5/2015,0
15,10/5/2015,1
15,11/5/2015,0
15,12/5/2015,1
15,13/5/2015,1
15,14/5/2015,1
15,15/5/2015,0
15,16/5/2015,0
15,17/5/2015,1
15,18/5/2015,0
15,19/5/2015,1
15,20/5/2015,1
15,21/5/2015,0
15,22/5/2015,1
15,23/5/2015,0
15,24/5/2015,0
15,25/5/2015,1
15,26/5/2015,1
15,27/5/2015,1
15,28/5/2015,1
15,29/5/2015,1
15,30/5/2015,0
16,1/5/2015,1
16,2/5/2015,0
16,3/5/2015,0
16,4/5/2015,0
16,5/5/2015,0
16,6/5/2015,1
16,7/5/2015,1
16,8/5/2015,0
16,9/5/2015,1
16,10/5/2015,0
16,11/5/2015,1
16,12/5/2015,0
16,13/5/2015,0
16,14/5/2015,0
16,15/5/2015,0
16,16/5/2015,0
16,17/5/2015,0
16,18/5/2015,0
16,19/5/2015,0
16,20/5/2015,1
16,21/5/2015,0
16,22/5/2015,0
16,23/5/2015,0
16,24/5/2015,1
16,25/5/2015,0
16,26/5/2015,0
16,27/5/2015,0
16,28/5/2015,0
16,29/5/2015,1
16,30/5/2015,1
17,1/5/2015,0
17,2/5/2015,1
17,3/5/2015,0
17,4/5/2015,1
17,5/5/2015,1
17,6/5/2015,1
17,7/5/2015,1
17,8/5/2015,0
17,9/5/2015,1
17,10/5/2015,0
17,11/5/2015,0
17,12/5/2015,1
17,13/5/2015,0
17,14/5/2015,0
17,15/5/2015,0
17,16/5/2015,0
17,17/5/2015,0
17,18/5/2015,0
17,19/5/2015,0
17,20/5/2015,1
17,21/5/2015,0
17,22/5/2015,1
17,23/5/2015,1
17,24/5/2015,0
17,25/5/2015,1
17,26/5/2015,0
17,27/5/2015,0
17,28/5/2015,0
17,29/5/2015,1
17,30/5/2015,1
18,1/5/2015,1
18,2/5/2015,0
18,3/5/2015,1
18,4/5/2015,0
18,5/5/2015,1
18,6/5/2015,1
18,7/5/2015,1
18,8/5/2015,1
18,9/5/2015,0
18,10/5/2015,1
18,11/5/2015,1
18,12/5/2015,1
18,13/5/2015,0
18,14/5/2015,0
18,15/5/2015,1
18,16/5/2015,0
18,17/5/2015,1
18,18/5/2015,0
18,19/5/2015,0
18,20/5/2015,0
18,21/5/2015,1
18,22/5/2015,1
18,23/5/2015,0
18,24/5/2015,0
18,25/5/2015,0
18,26/5/2015,0
18,27/5/2015,1
18,28/5/2015,0
18,29/5/2015,0
18,30/5/2015,1
19,1/5/2015,1
19,2/5/2015,1
19,3/5/2015,0
19,4/5/2015,1
19,5/5/2015,0
19,6/5/2015,1
19,7/5/2015,1
19,8/5/2015,0
19,9/5/2015,0
19,10/5/2015,0
19,11/5/2015,1
19,12/5/2015,0
19,13/5/2015,0
19,14/5/2015,1
19,15/5/2015,0
19,16/5/2015,0
19,17/5/2015,1
19,18/5/2015,0
19,19/5/2015,1
19,20/5/2015,0
19,21/5/2015,0
19,22/5/2015,1
19,23/5/2015,1
19,24/5/2015,0
19,25/5/2015,0
19,26/5/2015,1
19,27/5/2015,0
19,28/5/2015,1
19,29/5/2015,0
19,30/5/2015,0
20,1/5/2015,0
20,2/5/2015,1
20,3/5/2015,0
20,4/5/2015,0
20,5/5/2015,0
20,6/5/2015,1
20,7/5/2015,0
20,8/5/2015,0
20,9/5/2015,0
20,10/5/2015,1
20,11/5/2015,0
20,12/5/2015,1
20,13/5/2015,1
20,14/5/2015,0
20,15/5/2015,1
20,16/5/2015,1
20,17/5/2015,1
20,18/5/2015,1
20,19/5/2015,0
20,20/5/2015,0
20,21/5/2015,0
20,22/5/2015,0
20,23/5/2015,0
20,24/5/2015,1
20,25/5/2015,1
20,26/5/2015,0
20,27/5/2015,0
20,28/5/2015,1
20,29/5/2015,1
20,30/5/2015,0
21,1/5/2015,1
21,2/5/2015,1
21,3/5/2015,0
21,4/5/2015,1
21,5/5/2015,1
21,6/5/2015,0
21,7/5/2015,1
21,8/5/2015,0
21,9/5/2015,1
21,10/5/2015,1
21,11/5/2015,0
21,12/5/2015,1
21,13/5/2015,0
21,14/5/2015,0
21,15/5/2015,1
21,16/5/2015,1
21,17/5/2015,1
21,18/5/2015,0
21,19/5/2015,0
21,20/5/2015,0
21,21/5/2015,0
21,22/5/2015,0
21,23/5/2015,0
21,24/5/2015,0
21,25/5/2015,0
21,26/5/2015,1
21,27/5/2015,0
21,28/5/2015,1
21,29/5/2015,0
21,30/5/2015,0
22,1/5/2015,0
22,2/5/2015,1
22,3/5/2015,0
22,4/5/2015,0
22,5/5/2015,1
22,6/5/2015,0
22,7/5/2015,0
22,8/5/2015,0
22,9/5/2015,1
22,10/5/2015,0
22,11/5/2015,0
22,12/5/2015,0
22,13/5/2015,1
22,14/5/2015,0
22,15/5/2015,0
22,16/5/2015,1
22,17/5/2015,1
22,18/5/2015,1
22,19/5/2015,0
22,20/5/2015,0
22,21/5/2015,1
22,22/5/2015,0
22,23/5/2015,0
22,24/5/2015,0
22,25/5/2015,0
22,26/5/2015,1
22,27/5/2015,1
22,28/5/2015,0
22,29/5/2015,0
22,30/5/2015,1
23,1/5/2015,1
23,2/5/2015,0
23,3/5/2015,1
23,4/5/2015,1
23,5/5/2015,1
23,6/5/2015,1
23,7/5/2015,0
23,8/5/2015,1
23,9/5/2015,0
23,10/5/2015,1
23,11/5/2015,0
23,12/5/2015,0
23,13/5/2015,1
23,14/5/2015,1
23,15/5/2015,0
23,16/5/2015,1
23,17/5/2015,0
23,18/5/2015,1
23,19/5/2015,1
23,20/5/2015,0
23,21/5/2015,1
23,22/5/2015,1
23,23/5/2015,1
23,24/5/2015,1
23,25/5/2015,1
23,26/5/2015,1
23,27/5/2015,1
23,28/5/2015,0
23,29/5/2015,1
23,30/5/2015,1
24,1/5/2015,1
24,2/5/2015,0
24,3/5/2015,1
24,4/5/2015,1
24,5/5/2015,0
24,6/5/2015,1
24,7/5/2015,1
24,8/5/2015,1
24,9/5/2015,1
24,10/5/2015,1
24,11/5/2015,1
24,12/5/2015,1
24,13/5/2015,0
24,14/5/2015,0
24,15/5/2015,0
24,16/5/2015,1
24,17/5/2015,1
24,18/5/2015,0
24,19/5/2015,0
24,20/5/2015,1
24,21/5/2015,1
24,22/5/2015,0
24,23/5/2015,0
24,24/5/2015,0
24,25/5/2015,1
24,26/5/2015,0
24,27/5/2015,0
24,28/5/2015,0
24,29/5/2015,1
24,30/5/2015,0
25,1/5/2015,1
25,2/5/2015,1
25,3/5/2015,0
25,4/5/2015,0
25,5/5/2015,1
25,6/5/2015,0
25,7/5/2015,1
25,8/5/2015,1
25,9/5/2015,1
25,10/5/2015,0
25,11/5/2015,1
25,12/5/2015,1
25,13/5/2015,1
25,14/5/2015,1
25,15/5/2015,0
25,16/5/2015,0
25,17/5/2015,0
25,18/5/2015,1
25,19/5/2015,0
25,20/5/2015,1
25,21/5/2015,1
25,22/5/2015,1
25,23/5/2015,0
25,24/5/2015,1
25,25/5/2015,0
25,26/5/2015,0
25,27/5/2015,1
25,28/5/2015,1
25,29/5/2015,0
25,30/5/2015,1
26,1/5/2015,0
26,2/5/2015,0
26,3/5/2015,1
26,4/5/2015,1
26,5/5/2015,1
26,6/5/2015,0
26,7/5/2015,1
26,8/5/2015,1
26,9/5/2015,0
26,10/5/2015,1
26,11/5/2015,1
26,12/5/2015,1
26,13/5/2015,1
26,14/5/2015,0
26,15/5/2015,1
26,16/5/2015,0
26,17/5/2015,1
26,18/5/2015,0
26,19/5/2015,0
26,20/5/2015,1
26,21/5/2015,0
26,22/5/2015,1
26,23/5/2015,1
26,24/5/2015,0
26,25/5/2015,0
26,26/5/2015,0
26,27/5/2015,1
26,28/5/2015,0
26,29/5/2015,0
26,30/5/2015,1
27,1/5/2015,1
27,2/5/2015,0
27,3/5/2015,1
27,4/5/2015,1
27,5/5/2015,0
27,6/5/2015,0
27,7/5/2015,1
27,8/5/2015,1
27,9/5/2015,0
27,10/5/2015,0
27,11/5/2015,0
27,12/5/2015,1
27,13/5/2015,1
27,14/5/2015,0
27,15/5/2015,1
27,16/5/2015,1
27,17/5/2015,1
27,18/5/2015,0
27,19/5/2015,0
27,20/5/2015,0
27,21/5/2015,1
27,22/5/2015,1
27,23/5/2015,0
27,24/5/2015,0
27,25/5/2015,0
27,26/5/2015,1
27,27/5/2015,1
27,28/5/2015,1
27,29/5/2015,1
27,30/5/2015,0
28,1/5/2015,0
28,2/5/2015,0
28,3/5/2015,0
28,4/5/2015,0
28,5/5/2015,1
28,6/5/2015,0
28,7/5/2015,1
28,8/5/2015,0
28,9/5/2015,0
28,10/5/2015,1
28,11/5/2015,1
28,12/5/2015,1
28,13/5/2015,1
28,14/5/2015,0
28,15/5/2015,0
28,16/5/2015,0
28,17/5/2015,1
28,18/5/2015,0
28,19/5/2015,0
28,20/5/2015,1
28,21/5/2015,1
28,22/5/2015,1
28,23/5/2015,1
28,24/5/2015,0
28,25/5/2015,1
28,26/5/2015,0
28,27/5/2015,1
28,28/5/2015,1
28,29/5/2015,1
28,30/5/2015,0
29,1/5/2015,1
29,2/5/2015,0
29,3/5/2015,0
29,4/5/2015,1
29,5/5/2015,1
29,6/5/2015,1
29,7/5/2015,0
29,8/5/2015,1
29,9/5/2015,0
29,10/5/2015,1
29,11/5/2015,0
29,12/5/2015,1
29,13/5/2015,1
29,14/5/2015,0
29,15/5/2015,1
29,16/5/2015,0
29,17/5/2015,1
29,18/5/2015,0
29,19/5/2015,0
29,20/5/2015,1
29,21/5/2015,0
29,22/5/2015,1
29,23/5/2015,0
29,24/5/2015,0
29,25/5/2015,0
29,26/5/2015,0
29,27/5/2015,1
29,28/5/2015,1
29,29/5/2015,0
29,30/5/2015,1
30,1/5/2015,1
30,2/5/2015,0
30,3/5/2015,0
30,4/5/2015,0
30,5/5/2015,0
30,6/5/2015,1
30,7/5/2015,0
30,8/5/2015,0
30,9/5/2015,1
30,10/5/2015,0
30,11/5/2015,0
30,12/5/2015,1
30,13/5/2015,1
30,14/5/2015,0
30,15/5/2015,1
30,16/5/2015,1
30,17/5/2015,1
30,18/5/2015,0
30,19/5/2015,1
30,20/5/2015,0
30,21/5/2015,0
30,22/5/2015,1
30,23/5/2015,1
30,24/5/2015,0
30,25/5/2015,0
30,26/5/2015,0
30,27/5/2015,0
30,28/5/2015,0
30,29/5/2015,0
30,30/5/2015,1
31,1/5/2015,0
31,2/5/2015,0
31,3/5/2015,1
31,4/5/2015,1
31,5/5/2015,1
31,6/5/2015,0
31,7/5/2015,0
31,8/5/2015,0
31,9/5/2015,1
31,10/5/2015,1
31,11/5/2015,0
31,12/5/2015,1
31,13/5/2015,1
31,14/5/2015,0
31,15/5/2015,0
31,16/5/2015,0
31,17/5/2015,0
31,18/5/2015,0
31,19/5/2015,0
31,20/5/2015,1
31,21/5/2015,1
31,22/5/2015,0
31,23/5/2015,1
31,24/5/2015,0
31,25/5/2015,1
31,26/5/2015,1
31,27/5/2015,1
31,28/5/2015,1
31,29/5/2015,1
31,30/5/2015,0
32,1/5/2015,1
32,2/5/2015,0
32,3/5/2015,1
32,4/5/2015,1
32,5/5/2015,1
32,6/5/2015,0
32,7/5/2015,0
32,8/5/2015,1
32,9/5/2015,1
32,10/5/2015,1
32,11/5/2015,0
32,12/5/2015,1
32,13/5/2015,0
32,14/5/2015,0
32,15/5/2015,1
32,16/5/2015,1
32,17/5/2015,1
32,18/5/2015,0
32,19/5/2015,1
32,20/5/2015,1
32,21/5/2015,0
32,22/5/2015,1
32,23/5/2015,0
32,24/5/2015,0
32,25/5/2015,0
32,26/5/2015,0
32,27/5/2015,0
32,28/5/2015,1
32,29/5/2015,1
32,30/5/2015,0
33,1/5/2015,1
33,2/5/2015,1
33,3/5/2015,0
33,4/5/2015,0
33,5/5/2015,0
33,6/5/2015,0
33,7/5/2015,0
33,8/5/2015,0
33,9/5/2015,0
33,10/5/2015,0
33,11/5/2015,0
33,12/5/2015,0
33,13/5/2015,1
33,14/5/2015,0
33,15/5/2015,0
33,16/5/2015,1
33,17/5/2015,0
33,18/5/2015,1
33,19/5/2015,1
33,20/5/2015,0
33,21/5/2015,0
33,22/5/2015,1
33,23/5/2015,0
33,24/5/2015,1
33,25/5/2015,0
33,26/5/2015,1
33,27/5/2015,0
33,28/5/2015,0
33,29/5/2015,0
33,30/5/2015,1
34,1/5/2015,0
34,2/5/2015,1
34,3/5/2015,0
34,4/5/2015,1
34,5/5/2015,1
34,6/5/2015,0
34,7/5/2015,0
34,8/5/2015,1
34,9/5/2015,0
34,10/5/2015,0
34,11/5/2015,0
34,12/5/2015,0
34,13/5/2015,0
34,14/5/2015,0
34,15/5/2015,1
34,16/5/2015,0
34,17/5/2015,0
34,18/5/2015,1
34,19/5/2015,1
34,20/5/2015,0
34,21/5/2015,0
34,22/5/2015,0
34,23/5/2015,1
34,24/5/2015,1
34,25/5/2015,1
34,26/5/2015,1
34,27/5/2015,1
34,28/5/2015,1
34,29/5/2015,1
34,30/5/2015,1
35,1/5/2015,1
35,2/5/2015,1
35,3/5/2015,0
35,4/5/2015,0
35,5/5/2015,1
35,6/5/2015,0
35,7/5/2015,0
35,8/5/2015,1
35,9/5/2015,1
35,10/5/2015,0
35,11/5/2015,0
35,12/5/2015,0
35,13/5/2015,0
35,14/5/2015,0
35,15/5/2015,0
35,16/5/2015,0
35,17/5/2015,1
35,18/5/2015,0
35,19/5/2015,1
35,20/5/2015,1
35,21/5/2015,1
35,22/5/2015,0
35,23/5/2015,0
35,24/5/2015,1
35,25/5/2015,1
35,26/5/2015,1
35,27/5/2015,1
35,28/5/2015,0
35,29/5/2015,1
35,30/5/2015,1
36,1/5/2015,1
36,2/5/2015,0
36,3/5/2015,0
36,4/5/2015,1
36,5/5/2015,0
36,6/5/2015,1
36,7/5/2015,0
36,8/5/2015,1
36,9/5/2015,1
36,10/5/2015,0
36,11/5/2015,0
36,12/5/2015,0
36,13/5/2015,0
36,14/5/2015,0
36,15/5/2015,0
36,16/5/2015,0
36,17/5/2015,1
36,18/5/2015,1
36,19/5/2015,1
36,20/5/2015,1
36,21/5/2015,1
36,22/5/2015,0
36,23/5/2015,0
36,24/5/2015,1
36,25/5/2015,0
36,26/5/2015,1
36,27/5/2015,1
36,28/5/2015,1
36,29/5/2015,0
36,30/5/2015,1
37,1/5/2015,0
37,2/5/2015,1
37,3/5/2015,0
37,4/5/2015,0
37,5/5/2015,1
37,6/5/2015,1
37,7/5/2015,0
37,8/5/2015,0
37,9/5/2015,1
37,10/5/2015,1
37,11/5/2015,0
37,12/5/2015,1
37,13/5/2015,1
37,14/5/2015,0
37,15/5/2015,0
37,16/5/2015,1
37,17/5/2015,0
37,18/5/2015,1
37,19/5/2015,0
37,20/5/2015,1
37,21/5/2015,1
37,22/5/2015,0
37,23/5/2015,1
37,24/5/2015,0
37,25/5/2015,1
37,26/5/2015,1
37,27/5/2015,0
37,28/5/2015,0
37,29/5/2015,1
37,30/5/2015,0
38,1/5/2015,0
38,2/5/2015,0
38,3/5/2015,1
38,4/5/2015,1
38,5/5/2015,0
38,6/5/2015,1
38,7/5/2015,1
38,8/5/2015,1
38,9/5/2015,0
38,10/5/2015,1
38,11/5/2015,0
38,12/5/2015,0
38,13/5/2015,1
38,14/5/2015,0
38,15/5/2015,1
38,16/5/2015,1
38,17/5/2015,1
38,18/5/2015,1
38,19/5/2015,1
38,20/5/2015,1
38,21/5/2015,0
38,22/5/2015,1
38,23/5/2015,0
38,24/5/2015,1
38,25/5/2015,1
38,26/5/2015,0
38,27/5/2015,1
38,28/5/2015,0
38,29/5/2015,1
38,30/5/2015,0
39,1/5/2015,1
39,2/5/2015,0
39,3/5/2015,0
39,4/5/2015,0
39,5/5/2015,1
39,6/5/2015,1
39,7/5/2015,1
39,8/5/2015,1
39,9/5/2015,1
39,10/5/2015,1
39,11/5/2015,1
39,12/5/2015,1
39,13/5/2015,1
39,14/5/2015,0
39,15/5/2015,1
39,16/5/2015,0
39,17/5/2015,1
39,18/5/2015,0
39,19/5/2015,0
39,20/5/2015,1
39,21/5/2015,0
39,22/5/2015,0
39,23/5/2015,1
39,24/5/2015,1
39,25/5/2015,0
39,26/5/2015,0
39,27/5/2015,1
39,28/5/2015,0
39,29/5/2015,1
39,30/5/2015,0
40,1/5/2015,1
40,2/5/2015,0
40,3/5/2015,0
40,4/5/2015,1
40,5/5/2015,1
40,6/5/2015,1
40,7/5/2015,0
40,8/5/2015,0
40,9/5/2015,1
40,10/5/2015,1
40,11/5/2015,0
40,12/5/2015,1
40,13/5/2015,1
40,14/5/2015,1
40,15/5/2015,0
40,16/5/2015,1
40,17/5/2015,1
40,18/5/2015,1
40,19/5/2015,0
40,20/5/2015,0
40,21/5/2015,1
40,22/5/2015,0
40,23/5/2015,0
40,24/5/2015,0
40,25/5/2015,0
40,26/5/2015,1
40,27/5/2015,1
40,28/5/2015,0
40,29/5/2015,0
40,30/5/2015,1
41,1/5/2015,0
41,2/5/2015,0
41,3/5/2015,0
41,4/5/2015,1
41,5/5/2015,1
41,6/5/2015,0
41,7/5/2015,1
41,8/5/2015,1
41,9/5/2015,1
41,10/5/2015,0
41,11/5/2015,1
41,12/5/2015,0
41,13/5/2015,0
41,14/5/2015,0
41,15/5/2015,1
41,16/5/2015,1
41,17/5/2015,0
41,18/5/2015,1
41,19/5/2015,0
41,20/5/2015,0
41,21/5/2015,1
41,22/5/2015,0
41,23/5/2015,0
41,24/5/2015,0
41,25/5/2015,1
41,26/5/2015,1
41,27/5/2015,0
41,28/5/2015,1
41,29/5/2015,1
41,30/5/2015,0
42,1/5/2015,1
42,2/5/2015,1
42,3/5/2015,0
42,4/5/2015,1
42,5/5/2015,0
42,6/5/2015,0
42,7/5/2015,1
42,8/5/2015,1
42,9/5/2015,0
42,10/5/2015,1
42,11/5/2015,0
42,12/5/2015,1
42,13/5/2015,1
42,14/5/2015,1
42,15/5/2015,1
42,16/5/2015,0
42,17/5/2015,0
42,18/5/2015,0
42,19/5/2015,0
42,20/5/2015,1
42,21/5/2015,1
42,22/5/2015,1
42,23/5/2015,0
42,24/5/2015,1
42,25/5/2015,1
42,26/5/2015,0
42,27/5/2015,0
42,28/5/2015,1
42,29/5/2015,0
42,30/5/2015,1
43,1/5/2015,0
43,2/5/2015,0
43,3/5/2015,0
43,4/5/2015,1
43,5/5/2015,0
43,6/5/2015,1
43,7/5/2015,0
43,8/5/2015,0
43,9/5/2015,0
43,10/5/2015,1
43,11/5/2015,1
43,12/5/2015,0
